"h_benchmark_fondos","j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos","c_familia","b_clas_cnbv"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TU5Q&SecurityToken=F00000TU5Q%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1C1C.MX","BNMGUB1 C1-C","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1C1-C.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TU5Q","28/05/2014","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005I9B&SecurityToken=F000005I9B%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1C1A.MX","BNMGUB1 C1-A","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1C1-A.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005I9B","17/08/2009","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQ4&SecurityToken=F000001ZQ4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1B1A.MX","BNMGUB1 B1-A","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1B1-A.MX","Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQ4","11/02/2008","Deuda","","Dueda PF - Agresivo"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021HW&SecurityToken=F0000021HW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCBOLBFA.MX","HSBCBOL BFA","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCBOLBFA.MX","Personas físicas,Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021HW","01/06/2004","Renta Variable","","Común - Agresivo"
"EURO SPOT MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004WA&SecurityToken=F0000004WA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMEUROB2A.MX","BNMEURO B2-A","https://es-us.finanzas.yahoo.com/q/hp?s=BNMEUROB2-A.MX","Personas físicas","Mercado de Dinero EUR","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004WA","06/10/2000","Deuda","","Deuda PM - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZOW&SecurityToken=F000001ZOW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1M0C.MX","BNMGUB1 M0-C","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1M0-C.MX","Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZOW","12/02/2008","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000019YZ&SecurityToken=F0000019YZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEFINBE1.MX","IXEFIN BE1","https://es-us.finanzas.yahoo.com/q/hp?s=IXEFINBE1.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000019YZ","05/11/2001","Deuda","","Deuda PM - Agresivo"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DE4&SecurityToken=F000002DE4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONBI.MX","IXECON BI","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONBI.MX","Personas físicas,Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DE4","09/04/2008","Renta Variable","","Común - Indizado al IPC"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPE&SecurityToken=F000001ZPE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1C0B.MX","BNMGUB1 C0-B","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1C0-B.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPE","12/04/2006","Deuda","","Dueda PF - Agresivo"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94P&SecurityToken=F00000S94P%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF.MX","IXECON F","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF.MX","Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94P","10/12/2013","Renta Variable","","Común - Indizado al IPC"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPS&SecurityToken=F000001ZPS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONAPIF.MX","IXECON API-F","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONAPI-F.MX","Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPS","09/04/2008","Renta Variable","","Común - Indizado al IPC"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VXWV&SecurityToken=F00000VXWV%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONM1.MX","IXECON M1","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONM1.MX","Personas morales","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VXWV","22/05/2015","-","","Común - Indizado al IPC"
"Sin Benchmark","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000005NJ&SecurityToken=F0000005NJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IBUPLUSB.MX","IBUPLUS B","https://es-us.finanzas.yahoo.com/q/hp?s=IBUPLUSB.MX","Personas físicas,Personas morales","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000005NJ","17/09/2004","Renta Variable","","Común - Agresivo"
"S&P Valmer MEX Gubernamental","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028RP&SecurityToken=F0000028RP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF4.MX","IXELQ BF4","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF4.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028RP","09/06/2008","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX Gubernamental","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028RS&SecurityToken=F0000028RS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF1.MX","IXELQ BF1","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF1.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028RS","09/06/2008","Deuda","","Dueda PF - Agresivo"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPA&SecurityToken=F000001ZPA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF2.MX","IXECON F2","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF2.MX","Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPA","09/04/2008","Renta Variable","","Común - Indizado al IPC"
"S&P Valmer MEX CETES 364D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021KE&SecurityToken=F0000021KE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCF1BFP.MX","HSBCF1+ BFP","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCF1BFP.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021KE","07/05/2001","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX CETES 182D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021IV&SecurityToken=F0000021IV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCMPBFS.MX","HSBC-MP BFS","https://es-us.finanzas.yahoo.com/q/hp?s=HSBC-MPBFS.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021IV","13/01/2006","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX Gubernamental","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028RR&SecurityToken=F0000028RR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF2.MX","IXELQ BF2","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF2.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028RR","06/10/2005","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX CETES 182D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021JV&SecurityToken=F0000021JV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCMPBFP.MX","HSBC-MP BFP","https://es-us.finanzas.yahoo.com/q/hp?s=HSBC-MPBFP.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021JV","01/06/2004","Deuda","","Dueda PF - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000026J6&SecurityToken=F0000026J6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1M0A.MX","BNMGUB1 M0-A","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1M0-A.MX","Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000026J6","16/06/2008","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000019YY&SecurityToken=F0000019YY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEFINBM1.MX","IXEFIN BM1","https://es-us.finanzas.yahoo.com/q/hp?s=IXEFINBM1.MX","Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000019YY","28/11/2007","Deuda","","Deuda PM - Agresivo"
"S&P Valmer MEX FGUBER","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000V4AT&SecurityToken=F00000V4AT%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEFINBM2.MX","IXEFIN BM2","https://es-us.finanzas.yahoo.com/q/hp?s=IXEFINBM2.MX","Personas morales","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000V4AT","20/10/2014","-","","Deuda PM - Agresivo"
"S&P Valmer MEX CETES 364D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021IS&SecurityToken=F0000021IS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCF1BFA.MX","HSBCF1+ BFA","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCF1BFA.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021IS","13/01/2006","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX CETES 182D","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PSKQ&SecurityToken=F00000PSKQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=HSBCMPBNF.MX","HSBC-MP BNF","https://es-us.finanzas.yahoo.com/q/hp?s=HSBC-MPBNF.MX","Fondo de fondos","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PSKQ","11/03/2013","Deuda","","Dueda PF - Agresivo"
"EURO SPOT MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004X9&SecurityToken=F0000004X9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMEUROM0D.MX","BNMEURO M0-D","https://es-us.finanzas.yahoo.com/q/hp?s=BNMEUROM0-D.MX","Personas morales","Mercado de Dinero EUR","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004X9","01/02/2006","Deuda","","Deuda PM - Agresivo"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZQ9&SecurityToken=F000001ZQ9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1B0A.MX","BNMGUB1 B0-A","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1B0-A.MX","Personas físicas","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZQ9","03/12/2007","Deuda","","Dueda PF - Agresivo"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94Q&SecurityToken=F00000S94Q%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONAPII.MX","IXECON API-I","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONAPI-I.MX","No contribuyentes","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94Q","10/12/2013","Renta Variable","","Común - Indizado al IPC"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005GW2&SecurityToken=F000005GW2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF1.MX","IXECON F1","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF1.MX","Personas físicas","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005GW2","09/04/2008","Renta Variable","","Común - Indizado al IPC"
"FTSE-PiP Cetes 28d 24hrs","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000044XV&SecurityToken=F0000044XV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1C0C.MX","BNMGUB1 C0-C","https://es-us.finanzas.yahoo.com/q/hp?s=BNMGUB1C0-C.MX","No contribuyentes","Deuda Gubernamental - Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000044XV","17/08/2009","Deuda","","Dueda PF - Agresivo"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZJT&SecurityToken=F000001ZJT%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBF4.MX","IXELP BF4","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBF4.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZJT","27/02/2008","Deuda","","Dueda PF - Agresivo"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOL&SecurityToken=F00000PHOL%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBM2.MX","IXELP BM2","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBM2.MX","Personas morales","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOL","28/01/2013","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX Gubernamental","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028RQ&SecurityToken=F0000028RQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF3.MX","IXELQ BF3","https://es-us.finanzas.yahoo.com/q/hp?s=IXELQBF3.MX","Personas físicas","Deuda Corto Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028RQ","09/06/2008","Deuda","","Dueda PF - Agresivo"
"50% S&P Valmer MEX Gubernamental, 50% S&P Valmer MEX Tasa Fija Gub 12M","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005GWE&SecurityToken=F000005GWE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM1.MX","IXEMP BM1","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM1.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005GWE","23/10/2009","Deuda","","Dueda PF - Agresivo"
"50% S&P Valmer MEX Gubernamental, 50% S&P Valmer MEX Tasa Fija Gub 12M","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZJJ&SecurityToken=F000001ZJJ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBF3.MX","IXEMP BF3","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBF3.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZJJ","27/02/2008","Deuda","","Dueda PF - Agresivo"
"50% S&P Valmer MEX Gubernamental, 50% S&P Valmer MEX Tasa Fija Gub 12M","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S779&SecurityToken=F00000S779%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBF5.MX","IXEMP BF5","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBF5.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S779","05/12/2013","Deuda","","Dueda PF - Agresivo"
"50% S&P Valmer MEX Gubernamental, 50% S&P Valmer MEX Tasa Fija Gub 12M","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003Y16&SecurityToken=F000003Y16%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBF4.MX","IXEMP BF4","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBF4.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003Y16","27/02/2008","Deuda","","Dueda PF - Agresivo"
"Spot Valmer","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021OW&SecurityToken=F0000021OW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBE1.MX","IXEUSD BE1","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBE1.MX","No contribuyentes","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021OW","08/09/2006","Deuda","","Cobertura Cambiaria - Especializada en cobertura"
