"j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","k_link_morningstar","b_clas_cnbv","c_familia"
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001EO0&SecurityToken=F000001EO0%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXCOBF.MX","INVEXCO BF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001EO0","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001EO1&SecurityToken=F000001EO1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXCOBM.MX","INVEXCO BM","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001EO1","Cobertura Cambiaria - Especializada en cobertura",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GWP6&SecurityToken=F00000GWP6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXCPBF1.MX","INVEXCP BF1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GWP6","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GWP7&SecurityToken=F00000GWP7%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXCPBF2.MX","INVEXCP BF2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GWP7","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GWP8&SecurityToken=F00000GWP8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXCPBF3.MX","INVEXCP BF3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GWP8","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000003YGZ&SecurityToken=F000003YGZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXCRBE.MX","INVEXCR BE","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000003YGZ","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004PS&SecurityToken=F0000004PS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXCRBMF.MX","INVEXCR BMF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004PS","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004QA&SecurityToken=F0000004QA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXDXBE1.MX","INVEXDX BE1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004QA","Deuda PM no contribuyente - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HHMM&SecurityToken=F00000HHMM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXDXBE2.MX","INVEXDX BE2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HHMM","Deuda PM no contribuyente - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HHMN&SecurityToken=F00000HHMN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXDXBE3.MX","INVEXDX BE3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HHMN","Deuda PM no contribuyente - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HHMO&SecurityToken=F00000HHMO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXDXBM.MX","INVEXDX BM","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HHMO","Deuda PM no contribuyente - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000027RE&SecurityToken=F0000027RE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXGUBE1.MX","INVEXGU BE1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000027RE","Deuda PM - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000027RD&SecurityToken=F0000027RD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXGUBE2.MX","INVEXGU BE2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000027RD","Deuda PM - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000027RC&SecurityToken=F0000027RC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXGUBM1.MX","INVEXGU BM1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000027RC","Deuda PM - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000027RB&SecurityToken=F0000027RB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXGUBM2.MX","INVEXGU BM2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000027RB","Deuda PM - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000HKU5&SecurityToken=F00000HKU5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXINBE.MX","INVEXIN BE","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000HKU5","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000004QE&SecurityToken=F0000004QE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXINBMF.MX","INVEXIN BMF","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000004QE","Común - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000MG3I&SecurityToken=F00000MG3I%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXLPBE1.MX","INVEXLP BE1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000MG3I","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002BS6&SecurityToken=F000002BS6%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXLPBF1.MX","INVEXLP BF1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002BS6","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000JNE3&SecurityToken=F00000JNE3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=INVEXLPBF2.MX","INVEXLP BF2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000JNE3","Dueda PF - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94N&SecurityToken=F00000S94N%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1BS.MX","IXE1 BS","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94N","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84I&SecurityToken=F00000W84I%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1F.MX","IXE1 F","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84I","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000P758&SecurityToken=F00000P758%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1F1.MX","IXE1 F1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000P758","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000201B&SecurityToken=F00000201B%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1F2.MX","IXE1 F2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000201B","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002P31&SecurityToken=F000002P31%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1F3.MX","IXE1 F3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002P31","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RN&SecurityToken=F00000Q4RN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1I1.MX","IXE1 I1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RN","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J5BB&SecurityToken=F00000J5BB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1I2.MX","IXE1 I2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J5BB","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000LVXG&SecurityToken=F00000LVXG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1I3.MX","IXE1 I3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000LVXG","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84J&SecurityToken=F00000W84J%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1M.MX","IXE1 M","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84J","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W5DE&SecurityToken=F00000W5DE%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1M1.MX","IXE1 M1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W5DE","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W5DF&SecurityToken=F00000W5DF%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1M2.MX","IXE1 M2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W5DF","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W5DG&SecurityToken=F00000W5DG%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1M3.MX","IXE1 M3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W5DG","Común - Preponderantemente en deuda",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84K&SecurityToken=F00000W84K%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2APIF.MX","IXE2 API-F","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2API-F.MX","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84K","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005LOY&SecurityToken=F000005LOY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2BI.MX","IXE2 BI","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005LOY","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94O&SecurityToken=F00000S94O%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2BS.MX","IXE2 BS","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94O","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84L&SecurityToken=F00000W84L%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F.MX","IXE2 F","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84L","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PJQY&SecurityToken=F00000PJQY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F1.MX","IXE2 F1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PJQY","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZP5&SecurityToken=F000001ZP5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F2.MX","IXE2 F2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZP5","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002P32&SecurityToken=F000002P32%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F3.MX","IXE2 F3","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002P32","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RO&SecurityToken=F00000Q4RO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2I1.MX","IXE2 I1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RO","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002DE4&SecurityToken=F000002DE4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONBI.MX","IXECON BI","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002DE4","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000019ZV&SecurityToken=F0000019ZV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONBS.MX","IXECON BS","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000019ZV","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94P&SecurityToken=F00000S94P%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF.MX","IXECON F","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94P","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005GW2&SecurityToken=F000005GW2%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF1.MX","IXECON F1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005GW2","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZPA&SecurityToken=F000001ZPA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONF2.MX","IXECON F2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZPA","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94R&SecurityToken=F00000S94R%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI.MX","IXECON I","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94R","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94T&SecurityToken=F00000S94T%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI1.MX","IXECON I1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94T","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94S&SecurityToken=F00000S94S%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI2.MX","IXECON I2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94S","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VXWV&SecurityToken=F00000VXWV%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONM1.MX","IXECON M1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VXWV","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000VXWW&SecurityToken=F00000VXWW%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONM2.MX","IXECON M2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000VXWW","Común - Indizado al IPC",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S7NE&SecurityToken=F00000S7NE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECPBE1.MX","IXECP BE1","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S7NE","Deuda PM no contribuyente - Agresivo",""
"http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S7NF&SecurityToken=F00000S7NF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECPBE2.MX","IXECP BE2","","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S7NF","Deuda PM no contribuyente - Agresivo",""
